DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,SEATS,AIRLINE_ID,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,YEAR,MONTH
24.0,17.0,3026.0,19930,Alaska Airlines Inc.,3,3,2024,4
24.0,17.0,3026.0,19930,Alaska Airlines Inc.,3,3,2024,1
24.0,17.0,3026.0,19930,Alaska Airlines Inc.,3,3,2024,2
24.0,18.0,2232.0,19930,Alaska Airlines Inc.,3,3,2024,3
24.0,16.0,2848.0,19930,Alaska Airlines Inc.,3,3,2024,4
24.0,18.0,2232.0,19930,Alaska Airlines Inc.,3,3,2024,3
24.0,18.0,2862.0,19930,Alaska Airlines Inc.,3,3,2024,2
24.0,18.0,3204.0,19930,Alaska Airlines Inc.,3,3,2024,4
24.0,19.0,3382.0,19930,Alaska Airlines Inc.,3,3,2024,4
24.0,19.0,3382.0,19930,Alaska Airlines Inc.,3,3,2024,4
24.0,20.0,2480.0,19930,Alaska Airlines Inc.,3,3,2024,2
24.0,20.0,2480.0,19930,Alaska Airlines Inc.,3,3,2024,2
24.0,18.0,2232.0,19930,Alaska Airlines Inc.,3,3,2024,2
65.0,35.0,6230.0,19930,Alaska Airlines Inc.,3,3,2024,1
24.0,16.0,2848.0,19930,Alaska Airlines Inc.,3,3,2024,1
60.0,57.0,10146.0,19930,Alaska Airlines Inc.,3,3,2024,4
24.0,13.0,0.0,19930,Alaska Airlines Inc.,3,3,2024,3
24.0,13.0,2314.0,19930,Alaska Airlines Inc.,3,3,2024,2
24.0,14.0,1736.0,19930,Alaska Airlines Inc.,3,3,2024,2
60.0,55.0,8754.0,19930,Alaska Airlines Inc.,3,3,2024,4
19.0,17.0,3026.0,19930,Alaska Airlines Inc.,3,3,2024,2
24.0,14.0,2492.0,19930,Alaska Airlines Inc.,3,3,2024,1
24.0,14.0,2492.0,19930,Alaska Airlines Inc.,3,3,2024,4
24.0,14.0,2492.0,19930,Alaska Airlines Inc.,3,3,2024,4
24.0,14.0,2492.0,19930,Alaska Airlines Inc.,3,3,2024,3
24.0,15.0,2670.0,19930,Alaska Airlines Inc.,3,3,2024,3
24.0,15.0,2670.0,19930,Alaska Airlines Inc.,3,3,2024,3
24.0,15.0,2670.0,19930,Alaska Airlines Inc.,3,3,2024,4
60.0,56.0,8907.0,19930,Alaska Airlines Inc.,3,3,2024,2
65.0,53.0,9434.0,19930,Alaska Airlines Inc.,3,3,2024,4
19.0,18.0,0.0,19930,Alaska Airlines Inc.,3,3,2024,3
65.0,57.0,9069.0,19930,Alaska Airlines Inc.,3,3,2024,1
7.0,1.0,178.0,19930,Alaska Airlines Inc.,3,3,2024,1
7.0,1.0,178.0,19930,Alaska Airlines Inc.,3,3,2024,1
7.0,2.0,356.0,19930,Alaska Airlines Inc.,3,3,2024,1
7.0,3.0,534.0,19930,Alaska Airlines Inc.,3,3,2024,4
7.0,3.0,534.0,19930,Alaska Airlines Inc.,3,3,2024,1
7.0,3.0,534.0,19930,Alaska Airlines Inc.,3,3,2024,1
7.0,1.0,178.0,19930,Alaska Airlines Inc.,3,3,2024,1
7.0,3.0,534.0,19930,Alaska Airlines Inc.,3,3,2024,3
19.0,18.0,3204.0,19930,Alaska Airlines Inc.,3,3,2024,3
7.0,5.0,890.0,19930,Alaska Airlines Inc.,3,3,2024,2
19.0,18.0,3204.0,19930,Alaska Airlines Inc.,3,3,2024,3
19.0,18.0,3204.0,19930,Alaska Airlines Inc.,3,3,2024,2
19.0,18.0,3204.0,19930,Alaska Airlines Inc.,3,3,2024,2
19.0,18.0,3204.0,19930,Alaska Airlines Inc.,3,3,2024,3
19.0,18.0,2862.0,19930,Alaska Airlines Inc.,3,3,2024,2
19.0,18.0,2862.0,19930,Alaska Airlines Inc.,3,3,2024,4
19.0,18.0,2874.0,19930,Alaska Airlines Inc.,3,3,2024,2
19.0,18.0,2865.0,19930,Alaska Airlines Inc.,3,3,2024,3
7.0,5.0,890.0,19930,Alaska Airlines Inc.,3,3,2024,1
7.0,5.0,890.0,19930,Alaska Airlines Inc.,3,3,2024,1
65.0,57.0,10146.0,19930,Alaska Airlines Inc.,3,3,2024,3
19.0,18.0,2865.0,19930,Alaska Airlines Inc.,3,3,2024,2
19.0,18.0,3204.0,19930,Alaska Airlines Inc.,3,3,2024,3
7.0,5.0,890.0,19930,Alaska Airlines Inc.,3,3,2024,2
7.0,4.0,496.0,19930,Alaska Airlines Inc.,3,3,2024,1
7.0,4.0,496.0,19930,Alaska Airlines Inc.,3,3,2024,1
7.0,4.0,496.0,19930,Alaska Airlines Inc.,3,3,2024,1
7.0,4.0,712.0,19930,Alaska Airlines Inc.,3,3,2024,1
7.0,4.0,712.0,19930,Alaska Airlines Inc.,3,3,2024,1
19.0,18.0,3204.0,19930,Alaska Airlines Inc.,3,3,2024,3
7.0,5.0,620.0,19930,Alaska Airlines Inc.,3,3,2024,1
65.0,60.0,9549.0,19930,Alaska Airlines Inc.,3,3,2024,1
7.0,5.0,795.0,19930,Alaska Airlines Inc.,3,3,2024,1
7.0,5.0,795.0,19930,Alaska Airlines Inc.,3,3,2024,4
7.0,5.0,890.0,19930,Alaska Airlines Inc.,3,3,2024,3
11.0,10.0,1590.0,19930,Alaska Airlines Inc.,3,3,2024,3
11.0,10.0,1590.0,19930,Alaska Airlines Inc.,3,3,2024,4
28.0,27.0,3348.0,19930,Alaska Airlines Inc.,3,3,2024,1
11.0,10.0,1780.0,19930,Alaska Airlines Inc.,3,3,2024,1
11.0,10.0,1780.0,19930,Alaska Airlines Inc.,3,3,2024,3
20.0,15.0,0.0,19930,Alaska Airlines Inc.,3,3,2024,1
28.0,26.0,4146.0,19930,Alaska Airlines Inc.,3,3,2024,2
28.0,26.0,3224.0,19930,Alaska Airlines Inc.,3,3,2024,2
28.0,25.0,4450.0,19930,Alaska Airlines Inc.,3,3,2024,3
28.0,25.0,4450.0,19930,Alaska Airlines Inc.,3,3,2024,4
3.0,1.0,178.0,19930,Alaska Airlines Inc.,3,3,2024,1
3.0,1.0,178.0,19930,Alaska Airlines Inc.,3,3,2024,3
3.0,1.0,178.0,19930,Alaska Airlines Inc.,3,3,2024,1
3.0,1.0,178.0,19930,Alaska Airlines Inc.,3,3,2024,1
3.0,1.0,178.0,19930,Alaska Airlines Inc.,3,3,2024,1
3.0,1.0,178.0,19930,Alaska Airlines Inc.,3,3,2024,3
3.0,1.0,178.0,19930,Alaska Airlines Inc.,3,3,2024,1
3.0,1.0,178.0,19930,Alaska Airlines Inc.,3,3,2024,1
3.0,1.0,178.0,19930,Alaska Airlines Inc.,3,3,2024,1
3.0,1.0,178.0,19930,Alaska Airlines Inc.,3,3,2024,4
3.0,1.0,178.0,19930,Alaska Airlines Inc.,3,3,2024,3
3.0,1.0,178.0,19930,Alaska Airlines Inc.,3,3,2024,3
3.0,1.0,124.0,19930,Alaska Airlines Inc.,3,3,2024,2
14.0,4.0,712.0,19930,Alaska Airlines Inc.,3,3,2024,3
3.0,1.0,178.0,19930,Alaska Airlines Inc.,3,3,2024,4
14.0,4.0,712.0,19930,Alaska Airlines Inc.,3,3,2024,1
3.0,1.0,178.0,19930,Alaska Airlines Inc.,3,3,2024,1
3.0,1.0,178.0,19930,Alaska Airlines Inc.,3,3,2024,1
3.0,2.0,318.0,19930,Alaska Airlines Inc.,3,3,2024,2
3.0,1.0,178.0,19930,Alaska Airlines Inc.,3,3,2024,1
20.0,17.0,2108.0,19930,Alaska Airlines Inc.,3,3,2024,3
14.0,1.0,178.0,19930,Alaska Airlines Inc.,3,3,2024,1
14.0,2.0,356.0,19930,Alaska Airlines Inc.,3,3,2024,1
14.0,2.0,356.0,19930,Alaska Airlines Inc.,3,3,2024,1
14.0,4.0,712.0,19930,Alaska Airlines Inc.,3,3,2024,1
87.0,36.0,6408.0,19930,Alaska Airlines Inc.,3,3,2024,1
20.0,17.0,3026.0,19930,Alaska Airlines Inc.,3,3,2024,1
20.0,17.0,3026.0,19930,Alaska Airlines Inc.,3,3,2024,2
28.0,27.0,4299.0,19930,Alaska Airlines Inc.,3,3,2024,1
20.0,17.0,3026.0,19930,Alaska Airlines Inc.,3,3,2024,3
14.0,4.0,712.0,19930,Alaska Airlines Inc.,3,3,2024,1
87.0,45.0,8010.0,19930,Alaska Airlines Inc.,3,3,2024,3
20.0,17.0,0.0,19930,Alaska Airlines Inc.,3,3,2024,4
20.0,17.0,0.0,19930,Alaska Airlines Inc.,3,3,2024,4
87.0,66.0,11748.0,19930,Alaska Airlines Inc.,3,3,2024,4
46.0,45.0,7155.0,19930,Alaska Airlines Inc.,3,3,2024,2
14.0,5.0,890.0,19930,Alaska Airlines Inc.,3,3,2024,2
14.0,5.0,890.0,19930,Alaska Airlines Inc.,3,3,2024,4
20.0,17.0,3026.0,19930,Alaska Airlines Inc.,3,3,2024,4
14.0,5.0,890.0,19930,Alaska Airlines Inc.,3,3,2024,1
14.0,5.0,890.0,19930,Alaska Airlines Inc.,3,3,2024,1
28.0,17.0,3026.0,19930,Alaska Airlines Inc.,3,3,2024,3
28.0,16.0,2848.0,19930,Alaska Airlines Inc.,3,3,2024,3
28.0,16.0,1984.0,19930,Alaska Airlines Inc.,3,3,2024,2
28.0,14.0,2492.0,19930,Alaska Airlines Inc.,3,3,2024,4
28.0,14.0,2492.0,19930,Alaska Airlines Inc.,3,3,2024,4
28.0,13.0,2314.0,19930,Alaska Airlines Inc.,3,3,2024,2
28.0,13.0,2314.0,19930,Alaska Airlines Inc.,3,3,2024,4
28.0,13.0,2314.0,19930,Alaska Airlines Inc.,3,3,2024,2
28.0,13.0,2314.0,19930,Alaska Airlines Inc.,3,3,2024,1
28.0,18.0,3204.0,19930,Alaska Airlines Inc.,3,3,2024,3
28.0,17.0,3026.0,19930,Alaska Airlines Inc.,3,3,2024,2
11.0,10.0,1780.0,19930,Alaska Airlines Inc.,3,3,2024,4
28.0,11.0,1958.0,19930,Alaska Airlines Inc.,3,3,2024,3
39.0,18.0,3204.0,19930,Alaska Airlines Inc.,3,3,2024,1
39.0,20.0,3560.0,19930,Alaska Airlines Inc.,3,3,2024,3
39.0,33.0,4092.0,19930,Alaska Airlines Inc.,3,3,2024,3
39.0,33.0,4092.0,19930,Alaska Airlines Inc.,3,3,2024,3
39.0,33.0,5874.0,19930,Alaska Airlines Inc.,3,3,2024,3
39.0,33.0,5874.0,19930,Alaska Airlines Inc.,3,3,2024,3
11.0,10.0,1780.0,19930,Alaska Airlines Inc.,3,3,2024,3
39.0,35.0,5571.0,19930,Alaska Airlines Inc.,3,3,2024,3
39.0,35.0,5571.0,19930,Alaska Airlines Inc.,3,3,2024,3
11.0,10.0,1590.0,19930,Alaska Airlines Inc.,3,3,2024,4
28.0,11.0,1958.0,19930,Alaska Airlines Inc.,3,3,2024,2
28.0,11.0,1958.0,19930,Alaska Airlines Inc.,3,3,2024,1
28.0,10.0,1780.0,19930,Alaska Airlines Inc.,3,3,2024,4
28.0,5.0,890.0,19930,Alaska Airlines Inc.,3,3,2024,1
28.0,5.0,890.0,19930,Alaska Airlines Inc.,3,3,2024,1
28.0,4.0,712.0,19930,Alaska Airlines Inc.,3,3,2024,1
28.0,18.0,3204.0,19930,Alaska Airlines Inc.,3,3,2024,2
28.0,18.0,3204.0,19930,Alaska Airlines Inc.,3,3,2024,2
14.0,7.0,1246.0,19930,Alaska Airlines Inc.,3,3,2024,2
14.0,7.0,1246.0,19930,Alaska Airlines Inc.,3,3,2024,2
14.0,8.0,0.0,19930,Alaska Airlines Inc.,3,3,2024,3
14.0,8.0,1424.0,19930,Alaska Airlines Inc.,3,3,2024,4
14.0,8.0,1424.0,19930,Alaska Airlines Inc.,3,3,2024,1
14.0,8.0,1424.0,19930,Alaska Airlines Inc.,3,3,2024,1
14.0,9.0,1116.0,19930,Alaska Airlines Inc.,3,3,2024,1
14.0,9.0,1116.0,19930,Alaska Airlines Inc.,3,3,2024,2
28.0,25.0,3100.0,19930,Alaska Airlines Inc.,3,3,2024,2
28.0,25.0,3100.0,19930,Alaska Airlines Inc.,3,3,2024,2
14.0,8.0,1424.0,19930,Alaska Airlines Inc.,3,3,2024,4
28.0,25.0,3100.0,19930,Alaska Airlines Inc.,3,3,2024,2
11.0,10.0,1780.0,19930,Alaska Airlines Inc.,3,3,2024,1
14.0,5.0,890.0,19930,Alaska Airlines Inc.,3,3,2024,1
14.0,5.0,890.0,19930,Alaska Airlines Inc.,3,3,2024,2
28.0,18.0,3204.0,19930,Alaska Airlines Inc.,3,3,2024,2
11.0,10.0,1780.0,19930,Alaska Airlines Inc.,3,3,2024,4
67.0,38.0,6764.0,19930,Alaska Airlines Inc.,3,3,2024,2
28.0,21.0,3738.0,19930,Alaska Airlines Inc.,3,3,2024,4
28.0,21.0,3738.0,19930,Alaska Airlines Inc.,3,3,2024,4
28.0,21.0,3738.0,19930,Alaska Airlines Inc.,3,3,2024,3
28.0,21.0,3342.0,19930,Alaska Airlines Inc.,3,3,2024,3
28.0,21.0,3738.0,19930,Alaska Airlines Inc.,3,3,2024,4
28.0,20.0,3560.0,19930,Alaska Airlines Inc.,3,3,2024,4
28.0,20.0,3560.0,19930,Alaska Airlines Inc.,3,3,2024,4
28.0,19.0,3382.0,19930,Alaska Airlines Inc.,3,3,2024,1
28.0,19.0,3382.0,19930,Alaska Airlines Inc.,3,3,2024,1
28.0,19.0,3382.0,19930,Alaska Airlines Inc.,3,3,2024,4
67.0,43.0,7654.0,19930,Alaska Airlines Inc.,3,3,2024,2
28.0,21.0,3738.0,19930,Alaska Airlines Inc.,3,3,2024,2
28.0,22.0,3501.0,19930,Alaska Airlines Inc.,3,3,2024,3
28.0,24.0,4272.0,19930,Alaska Airlines Inc.,3,3,2024,4
28.0,21.0,3738.0,19930,Alaska Airlines Inc.,3,3,2024,2
28.0,24.0,3816.0,19930,Alaska Airlines Inc.,3,3,2024,4
28.0,24.0,2976.0,19930,Alaska Airlines Inc.,3,3,2024,2
28.0,24.0,2976.0,19930,Alaska Airlines Inc.,3,3,2024,2
28.0,23.0,4094.0,19930,Alaska Airlines Inc.,3,3,2024,3
28.0,22.0,3916.0,19930,Alaska Airlines Inc.,3,3,2024,2
28.0,22.0,3916.0,19930,Alaska Airlines Inc.,3,3,2024,4
28.0,22.0,3916.0,19930,Alaska Airlines Inc.,3,3,2024,2
28.0,24.0,0.0,19930,Alaska Airlines Inc.,3,3,2024,2
52.0,40.0,4960.0,19930,Alaska Airlines Inc.,3,3,2024,3
52.0,32.0,5696.0,19930,Alaska Airlines Inc.,3,3,2024,1
79.0,78.0,12420.0,19930,Alaska Airlines Inc.,3,3,2024,2
229.0,220.0,35010.0,19930,Alaska Airlines Inc.,3,3,2024,2
13.0,6.0,744.0,19930,Alaska Airlines Inc.,3,3,2024,3
13.0,6.0,744.0,19930,Alaska Airlines Inc.,3,3,2024,3
13.0,6.0,0.0,19930,Alaska Airlines Inc.,3,3,2024,2
13.0,6.0,1068.0,19930,Alaska Airlines Inc.,3,3,2024,3
30.0,28.0,3472.0,19930,Alaska Airlines Inc.,3,3,2024,2
13.0,7.0,868.0,19930,Alaska Airlines Inc.,3,3,2024,1
13.0,7.0,1246.0,19930,Alaska Airlines Inc.,3,3,2024,4
13.0,7.0,1246.0,19930,Alaska Airlines Inc.,3,3,2024,4
13.0,7.0,1246.0,19930,Alaska Airlines Inc.,3,3,2024,2
13.0,7.0,1246.0,19930,Alaska Airlines Inc.,3,3,2024,2
13.0,7.0,1246.0,19930,Alaska Airlines Inc.,3,3,2024,4
13.0,9.0,1602.0,19930,Alaska Airlines Inc.,3,3,2024,4
82.0,42.0,7476.0,19930,Alaska Airlines Inc.,3,3,2024,3
82.0,46.0,8188.0,19930,Alaska Airlines Inc.,3,3,2024,4
82.0,69.0,8556.0,19930,Alaska Airlines Inc.,3,3,2024,2
82.0,75.0,13350.0,19930,Alaska Airlines Inc.,3,3,2024,3
30.0,28.0,4458.0,19930,Alaska Airlines Inc.,3,3,2024,4
30.0,28.0,4458.0,19930,Alaska Airlines Inc.,3,3,2024,4
30.0,28.0,4452.0,19930,Alaska Airlines Inc.,3,3,2024,2
13.0,10.0,0.0,19930,Alaska Airlines Inc.,3,3,2024,3
13.0,10.0,0.0,19930,Alaska Airlines Inc.,3,3,2024,2
13.0,10.0,1780.0,19930,Alaska Airlines Inc.,3,3,2024,1
82.0,79.0,12576.0,19930,Alaska Airlines Inc.,3,3,2024,3
13.0,11.0,1364.0,19930,Alaska Airlines Inc.,3,3,2024,2
13.0,11.0,1749.0,19930,Alaska Airlines Inc.,3,3,2024,2
13.0,11.0,1749.0,19930,Alaska Airlines Inc.,3,3,2024,1
13.0,9.0,1602.0,19930,Alaska Airlines Inc.,3,3,2024,3
229.0,221.0,35163.0,19930,Alaska Airlines Inc.,3,3,2024,2
79.0,61.0,7564.0,19930,Alaska Airlines Inc.,3,3,2024,2
59.0,9.0,1602.0,19930,Alaska Airlines Inc.,3,3,2024,1
59.0,25.0,4450.0,19930,Alaska Airlines Inc.,3,3,2024,3
59.0,42.0,7476.0,19930,Alaska Airlines Inc.,3,3,2024,3
59.0,42.0,7476.0,19930,Alaska Airlines Inc.,3,3,2024,3
59.0,49.0,7794.0,19930,Alaska Airlines Inc.,3,3,2024,2
13.0,8.0,992.0,19930,Alaska Airlines Inc.,3,3,2024,1
13.0,8.0,992.0,19930,Alaska Airlines Inc.,3,3,2024,1
13.0,8.0,992.0,19930,Alaska Airlines Inc.,3,3,2024,1
13.0,8.0,0.0,19930,Alaska Airlines Inc.,3,3,2024,1
13.0,8.0,1424.0,19930,Alaska Airlines Inc.,3,3,2024,4
13.0,9.0,0.0,19930,Alaska Airlines Inc.,3,3,2024,4
13.0,9.0,1602.0,19930,Alaska Airlines Inc.,3,3,2024,3
79.0,71.0,12638.0,19930,Alaska Airlines Inc.,3,3,2024,2
79.0,21.0,3738.0,19930,Alaska Airlines Inc.,3,3,2024,1
30.0,28.0,3472.0,19930,Alaska Airlines Inc.,3,3,2024,4
20.0,13.0,2314.0,19930,Alaska Airlines Inc.,3,3,2024,4
30.0,28.0,3472.0,19930,Alaska Airlines Inc.,3,3,2024,4
20.0,12.0,2136.0,19930,Alaska Airlines Inc.,3,3,2024,4
20.0,13.0,1612.0,19930,Alaska Airlines Inc.,3,3,2024,3
20.0,13.0,1612.0,19930,Alaska Airlines Inc.,3,3,2024,3
20.0,13.0,2314.0,19930,Alaska Airlines Inc.,3,3,2024,3
20.0,13.0,2314.0,19930,Alaska Airlines Inc.,3,3,2024,1
13.0,1.0,178.0,19930,Alaska Airlines Inc.,3,3,2024,1
20.0,11.0,1958.0,19930,Alaska Airlines Inc.,3,3,2024,2
20.0,12.0,2136.0,19930,Alaska Airlines Inc.,3,3,2024,3
20.0,12.0,2136.0,19930,Alaska Airlines Inc.,3,3,2024,3
36.0,33.0,5874.0,19930,Alaska Airlines Inc.,3,3,2024,3
13.0,11.0,1958.0,19930,Alaska Airlines Inc.,3,3,2024,4
13.0,4.0,712.0,19930,Alaska Airlines Inc.,3,3,2024,1
13.0,4.0,712.0,19930,Alaska Airlines Inc.,3,3,2024,1
13.0,4.0,712.0,19930,Alaska Airlines Inc.,3,3,2024,1
13.0,4.0,712.0,19930,Alaska Airlines Inc.,3,3,2024,1
81.0,12.0,2136.0,19930,Alaska Airlines Inc.,3,3,2024,1
13.0,5.0,890.0,19930,Alaska Airlines Inc.,3,3,2024,2
81.0,65.0,11570.0,19930,Alaska Airlines Inc.,3,3,2024,3
44.0,41.0,7298.0,19930,Alaska Airlines Inc.,3,3,2024,3
44.0,41.0,6525.0,19930,Alaska Airlines Inc.,3,3,2024,4
13.0,6.0,744.0,19930,Alaska Airlines Inc.,3,3,2024,3
44.0,41.0,5084.0,19930,Alaska Airlines Inc.,3,3,2024,4
36.0,35.0,6230.0,19930,Alaska Airlines Inc.,3,3,2024,3
30.0,28.0,3472.0,19930,Alaska Airlines Inc.,3,3,2024,4
30.0,28.0,3472.0,19930,Alaska Airlines Inc.,3,3,2024,4
13.0,4.0,712.0,19930,Alaska Airlines Inc.,3,3,2024,1
13.0,4.0,712.0,19930,Alaska Airlines Inc.,3,3,2024,3
13.0,4.0,0.0,19930,Alaska Airlines Inc.,3,3,2024,2
13.0,2.0,356.0,19930,Alaska Airlines Inc.,3,3,2024,1
13.0,4.0,0.0,19930,Alaska Airlines Inc.,3,3,2024,2
13.0,4.0,712.0,19930,Alaska Airlines Inc.,3,3,2024,3
13.0,11.0,1958.0,19930,Alaska Airlines Inc.,3,3,2024,2
13.0,12.0,1488.0,19930,Alaska Airlines Inc.,3,3,2024,3
13.0,12.0,1488.0,19930,Alaska Airlines Inc.,3,3,2024,3
17.0,15.0,2670.0,19930,Alaska Airlines Inc.,3,3,2024,3
17.0,15.0,2670.0,19930,Alaska Airlines Inc.,3,3,2024,2
17.0,14.0,1736.0,19930,Alaska Airlines Inc.,3,3,2024,3
17.0,14.0,2232.0,19930,Alaska Airlines Inc.,3,3,2024,2
17.0,14.0,2226.0,19930,Alaska Airlines Inc.,3,3,2024,3
17.0,14.0,2492.0,19930,Alaska Airlines Inc.,3,3,2024,4
17.0,14.0,2492.0,19930,Alaska Airlines Inc.,3,3,2024,2
17.0,14.0,2492.0,19930,Alaska Airlines Inc.,3,3,2024,2
20.0,13.0,2314.0,19930,Alaska Airlines Inc.,3,3,2024,2
20.0,13.0,2314.0,19930,Alaska Airlines Inc.,3,3,2024,3
17.0,15.0,2385.0,19930,Alaska Airlines Inc.,3,3,2024,4
78.0,51.0,9078.0,19930,Alaska Airlines Inc.,3,3,2024,4
78.0,51.0,9078.0,19930,Alaska Airlines Inc.,3,3,2024,4
78.0,72.0,12816.0,19930,Alaska Airlines Inc.,3,3,2024,2
84.0,72.0,12816.0,19930,Alaska Airlines Inc.,3,3,2024,3
85.0,67.0,11926.0,19930,Alaska Airlines Inc.,3,3,2024,4
85.0,68.0,12104.0,19930,Alaska Airlines Inc.,3,3,2024,1
85.0,69.0,12282.0,19930,Alaska Airlines Inc.,3,3,2024,1
78.0,76.0,13528.0,19930,Alaska Airlines Inc.,3,3,2024,4
59.0,53.0,8445.0,19930,Alaska Airlines Inc.,3,3,2024,2
78.0,67.0,11926.0,19930,Alaska Airlines Inc.,3,3,2024,3
56.0,55.0,8757.0,19930,Alaska Airlines Inc.,3,3,2024,2
17.0,13.0,2314.0,19930,Alaska Airlines Inc.,3,3,2024,4
30.0,29.0,5162.0,19930,Alaska Airlines Inc.,3,3,2024,3
83.0,71.0,12638.0,19930,Alaska Airlines Inc.,3,3,2024,3
13.0,12.0,1908.0,19930,Alaska Airlines Inc.,3,3,2024,3
13.0,12.0,1911.0,19930,Alaska Airlines Inc.,3,3,2024,1
30.0,29.0,3596.0,19930,Alaska Airlines Inc.,3,3,2024,4
30.0,29.0,3596.0,19930,Alaska Airlines Inc.,3,3,2024,4
30.0,29.0,3596.0,19930,Alaska Airlines Inc.,3,3,2024,4
30.0,29.0,3596.0,19930,Alaska Airlines Inc.,3,3,2024,2
83.0,81.0,12894.0,19930,Alaska Airlines Inc.,3,3,2024,1
30.0,29.0,4617.0,19930,Alaska Airlines Inc.,3,3,2024,2
17.0,13.0,2314.0,19930,Alaska Airlines Inc.,3,3,2024,2
17.0,6.0,1068.0,19930,Alaska Airlines Inc.,3,3,2024,4
17.0,8.0,1424.0,19930,Alaska Airlines Inc.,3,3,2024,1
17.0,9.0,1602.0,19930,Alaska Airlines Inc.,3,3,2024,2
17.0,9.0,1602.0,19930,Alaska Airlines Inc.,3,3,2024,2
17.0,10.0,1780.0,19930,Alaska Airlines Inc.,3,3,2024,1
17.0,10.0,1780.0,19930,Alaska Airlines Inc.,3,3,2024,4
56.0,55.0,8754.0,19930,Alaska Airlines Inc.,3,3,2024,4
17.0,11.0,1958.0,19930,Alaska Airlines Inc.,3,3,2024,1
17.0,11.0,1958.0,19930,Alaska Airlines Inc.,3,3,2024,2
17.0,11.0,1958.0,19930,Alaska Airlines Inc.,3,3,2024,3
17.0,12.0,1908.0,19930,Alaska Airlines Inc.,3,3,2024,3
17.0,12.0,2136.0,19930,Alaska Airlines Inc.,3,3,2024,4
17.0,12.0,2136.0,19930,Alaska Airlines Inc.,3,3,2024,4
17.0,4.0,712.0,19930,Alaska Airlines Inc.,3,3,2024,2
17.0,3.0,534.0,19930,Alaska Airlines Inc.,3,3,2024,1
17.0,2.0,356.0,19930,Alaska Airlines Inc.,3,3,2024,2
17.0,3.0,534.0,19930,Alaska Airlines Inc.,3,3,2024,4
17.0,3.0,534.0,19930,Alaska Airlines Inc.,3,3,2024,1
17.0,3.0,534.0,19930,Alaska Airlines Inc.,3,3,2024,1
4.0,3.0,477.0,19930,Alaska Airlines Inc.,3,3,2024,2
4.0,3.0,477.0,19930,Alaska Airlines Inc.,3,3,2024,1
4.0,3.0,480.0,19930,Alaska Airlines Inc.,3,3,2024,3
4.0,3.0,480.0,19930,Alaska Airlines Inc.,3,3,2024,3
4.0,3.0,477.0,19930,Alaska Airlines Inc.,3,3,2024,4
30.0,26.0,4143.0,19930,Alaska Airlines Inc.,3,3,2024,4
4.0,3.0,477.0,19930,Alaska Airlines Inc.,3,3,2024,2
4.0,3.0,483.0,19930,Alaska Airlines Inc.,3,3,2024,4
4.0,3.0,477.0,19930,Alaska Airlines Inc.,3,3,2024,2
4.0,3.0,477.0,19930,Alaska Airlines Inc.,3,3,2024,2
4.0,3.0,477.0,19930,Alaska Airlines Inc.,3,3,2024,2
4.0,3.0,534.0,19930,Alaska Airlines Inc.,3,3,2024,4
4.0,3.0,477.0,19930,Alaska Airlines Inc.,3,3,2024,4
4.0,3.0,477.0,19930,Alaska Airlines Inc.,3,3,2024,4
4.0,3.0,0.0,19930,Alaska Airlines Inc.,3,3,2024,2
4.0,3.0,0.0,19930,Alaska Airlines Inc.,3,3,2024,4
4.0,3.0,0.0,19930,Alaska Airlines Inc.,3,3,2024,1
30.0,27.0,3348.0,19930,Alaska Airlines Inc.,3,3,2024,4
4.0,3.0,372.0,19930,Alaska Airlines Inc.,3,3,2024,4
30.0,27.0,3348.0,19930,Alaska Airlines Inc.,3,3,2024,1
30.0,27.0,3348.0,19930,Alaska Airlines Inc.,3,3,2024,1
30.0,27.0,3348.0,19930,Alaska Airlines Inc.,3,3,2024,4
30.0,26.0,4628.0,19930,Alaska Airlines Inc.,3,3,2024,1
30.0,26.0,4143.0,19930,Alaska Airlines Inc.,3,3,2024,2
4.0,3.0,477.0,19930,Alaska Airlines Inc.,3,3,2024,4
4.0,3.0,477.0,19930,Alaska Airlines Inc.,3,3,2024,4
4.0,3.0,477.0,19930,Alaska Airlines Inc.,3,3,2024,2
4.0,3.0,477.0,19930,Alaska Airlines Inc.,3,3,2024,2
4.0,3.0,534.0,19930,Alaska Airlines Inc.,3,3,2024,1
56.0,52.0,8277.0,19930,Alaska Airlines Inc.,3,3,2024,3
4.0,3.0,534.0,19930,Alaska Airlines Inc.,3,3,2024,2
4.0,3.0,534.0,19930,Alaska Airlines Inc.,3,3,2024,4
4.0,3.0,534.0,19930,Alaska Airlines Inc.,3,3,2024,4
4.0,3.0,534.0,19930,Alaska Airlines Inc.,3,3,2024,2
4.0,3.0,534.0,19930,Alaska Airlines Inc.,3,3,2024,2
4.0,3.0,534.0,19930,Alaska Airlines Inc.,3,3,2024,1
56.0,51.0,9078.0,19930,Alaska Airlines Inc.,3,3,2024,4
30.0,25.0,3100.0,19930,Alaska Airlines Inc.,3,3,2024,4
30.0,24.0,2976.0,19930,Alaska Airlines Inc.,3,3,2024,1
30.0,23.0,4094.0,19930,Alaska Airlines Inc.,3,3,2024,3
4.0,3.0,534.0,19930,Alaska Airlines Inc.,3,3,2024,1
4.0,3.0,534.0,19930,Alaska Airlines Inc.,3,3,2024,1
